
	2020-09-05		36		0		5540718		81.91
	2020-09-06		30		0		5540718		81.91
	2020-09-07		36		0		5540718		81.91
	2020-09-08		10		0		5540718		81.91
	2020-09-09		93		1		5540718		81.91
	2020-09-10		39		0		5540718		81.91
	2020-09-11		43		0		5540718		81.91
	2020-09-12		45		0		5540718		81.91
	2020-09-13		23		0		5540718		81.91
	2020-09-14		47		0		5540718		81.91
	2020-09-15		98		2		5540718		81.91
	2020-09-16		25		0		5540718		81.91
	2020-09-17		49		0		5540718		81.91
	2020-09-18		59		0		5540718		81.91
	2020-09-19		64		0		5540718		81.91
	2020-09-20		58		0		5540718		81.91
	2020-09-21		66		2		5540718		81.91
	2020-09-22		149		0		5540718		81.91
	2020-09-23		93		2		5540718		81.91
	2020-09-24		91		0		5540718		81.91
	2020-09-25		105		0		5540718		81.91
	2020-09-26		93		0		5540718		81.91
	2020-09-27		105		0		5540718		81.91
	2020-09-28		61		2		5540718		81.91
	2020-09-29		149		0		5540718		81.91
	2020-09-30		100		-1		5540718		81.91
	2020-10-01		111		0		5540718		81.91
	2020-10-02		141		1		5540718		81.91
	2020-10-03		147		0		5540718		81.91
	2020-10-04		147		0		5540718		81.91
	2020-10-05		164		1		5540718		81.91
	2020-10-06		227		0		5540718		81.91
	2020-10-07		120		0		5540718		81.91
	2020-10-08		296		0		5540718		81.91
	2020-10-09		235		0		5540718		81.91
	2020-10-10		269		0		5540718		81.91
	2020-10-11		149		0		5540718		81.91
	2020-10-12		214		0		5540718		81.91
	2020-10-13		287		0		5540718		81.91
	2020-10-14		204		4		5540718		81.91
	2020-10-15		241		0		5540718		81.91
	2020-10-16		189		1		5540718		81.91
	2020-10-17		160		0		5540718		81.91
	2020-10-18		131		0		5540718		81.91
	2020-10-19		131		0		5540718		81.91
	2020-10-20		294		0		5540718		81.91
	2020-10-21		222		4		5540718		81.91
	2020-10-22		184		0		5540718		81.91
	2020-10-23		219		-2		5540718		81.91
	2020-10-24		178		0		5540718		81.91
	2020-10-25		196		0		5540718		81.91
	2020-10-26		122		1		5540718		81.91
	2020-10-27		193		0		5540718		81.91
	2020-10-28		215		0		5540718		81.91
	2020-10-29		188		0		5540718		81.91
	2020-10-30		344		4		5540718		81.91
	2020-10-31		203		0		5540718		81.91
	2020-11-01		178		0		5540718		81.91
	2020-11-02		109		1		5540718		81.91
	2020-11-03		237		0		5540718		81.91
	2020-11-04		293		2		5540718		81.91
	2020-11-05		189		0		5540718		81.91
	2020-11-06		266		1		5540718		81.91
	2020-11-07		0		0		5540718		81.91
	2020-11-08		412		0		5540718		81.91
	2020-11-09		90		1		5540718		81.91
	2020-11-10		220		0		5540718		81.91
	2020-11-11		238		2		5540718		81.91
	2020-11-12		197		0		5540718		81.91
	2020-11-13		316		4		5540718		81.91
	2020-11-14		244		0		5540718		81.91
	2020-11-15		213		0		5540718		81.91
	2020-11-16		104		2		5540718		81.91
	2020-11-17		228		0		5540718		81.91
	2020-11-18		288		3		5540718		81.91
	2020-11-19		351		0		5540718		81.91
	2020-11-20		461		1		5540718		81.91
	2020-11-21		469		0		5540718		81.91
	2020-11-22		423		0		5540718		81.91
	2020-11-23		297		9		5540718		81.91
	2020-11-24		353		0		5540718		81.91
	2020-11-25		363		4		5540718		81.91
	2020-11-26		496		0		5540718		81.91
	2020-11-27		618		5		5540718		81.91
	2020-11-28		541		0		5540718		81.91
	2020-11-29		322		0		5540718		81.91
	2020-11-30		283		6		5540718		81.91
	2020-12-01		550		0		5540718		81.91
	2020-12-02		420		9		5540718		81.91
	2020-12-03		540		0		5540718		81.91
	2020-12-04		336		0		5540718		81.91
	2020-12-05		460		7		5540718		81.91
	2020-12-06		413		0		5540718		81.91
	2020-12-07		250		9		5540718		81.91
	2020-12-08		361		0		5540718		81.91
	2020-12-09		490		9		5540718		81.91
	2020-12-10		840		9		5540718		81.91
	2020-12-11		501		11		5540718		81.91
	2020-12-12		377		0		5540718		81.91
	2020-12-13		360		0		5540718		81.91
	2020-12-14		300		8		5540718		81.91
	2020-12-15		349		5		5540718		81.91
	2020-12-16		411		6		5540718		81.91
	2020-12-17		358		12		5540718		81.91
	2020-12-18		354		5		5540718		81.91
	2020-12-19		271		0		5540718		81.91
	2020-12-20		309		0		5540718		81.91
	2020-12-21		252		17		5540718		81.91
	2020-12-22		303		5		5540718		81.91
	2020-12-23		367		13		5540718		81.91
	2020-12-24		363		0		5540718		81.91
	2020-12-25		201		0		5540718		81.91
	2020-12-26		173		0		5540718		81.91
	2020-12-27		156		0		5540718		81.91
	2020-12-28		160		22		5540718		81.91
	2020-12-29		283		4		5540718		81.91
	2020-12-30		438		6		5540718		81.91
	2020-12-31		249		5		5540718		81.91
	2021-01-01		296		0		5540718		81.91
	2021-01-02		201		0		5540718		81.91
	2021-01-03		168		0		5540718		81.91
	2021-01-04		147		4		5540718		81.91
	2021-01-05		299		11		5540718		81.91
	2021-01-06		331		0		5540718		81.91
	2021-01-07		223		8		5540718		81.91
	2021-01-08		296		2		5540718		81.91
	2021-01-09		324		0		5540718		81.91
	2021-01-10		198		0		5540718		81.91
	2021-01-11		200		11		5540718		81.91
	2021-01-12		221		5		5540718		81.91
	2021-01-13		324		0		5540718		81.91
	2021-01-14		258		14		5540718		81.91
	2021-01-15		318		2		5540718		81.91
	2021-01-16		190		0		5540718		81.91
	2021-01-17		236		0		5540718		81.91
	2021-01-18		168		0		5540718		81.91
	2021-01-19		217		3		5540718		81.91
	2021-01-20		444		11		5540718		81.91
	2021-01-21		399		0		5540718		81.91
	2021-01-22		350		12		5540718		81.91
	2021-01-23		419		0		5540718		81.91
	2021-01-24		246		0		5540718		81.91
	2021-01-25		192		11		5540718		81.91
	2021-01-26		348		0		5540718		81.91
	2021-01-27		496		5		5540718		81.91
	2021-01-28		423		4		5540718		81.91
	2021-01-29		363		7		5540718		81.91
	2021-01-30		469		0		5540718		81.91
	2021-01-31		367		0		5540718		81.91
	2021-02-01		244		6		5540718		81.91
	2021-02-02		302		7		5540718		81.91
	2021-02-03		265		1		5540718		81.91
	2021-02-04		444		3		5540718		81.91
	2021-02-05		401		0		5540718		81.91
	2021-02-06		368		0		5540718		81.91
	2021-02-07		354		0		5540718		81.91
	2021-02-08		353		0		5540718		81.91
	2021-02-09		438		15		5540718		81.91
	2021-02-10		400		0		5540718		81.91
	2021-02-11		358		5		5540718		81.91
	2021-02-12		407		2		5540718		81.91
	2021-02-13		435		0		5540718		81.91
	2021-02-14		312		0		5540718		81.91
	2021-02-15		343		6		5540718		81.91
	2021-02-16		385		4		5540718		81.91
	2021-02-17		548		3		5540718		81.91
	2021-02-18		614		2		5540718		81.91
	2021-02-19		444		0		5540718		81.91
	2021-02-20		632		1		5540718		81.91
	2021-02-21		457		0		5540718		81.91
	2021-02-22		390		7		5540718		81.91
	2021-02-23		400		1		5540718		81.91
	2021-02-24		590		3		5540718		81.91
	2021-02-25		565		3		5540718		81.91
	2021-02-26		720		2		5540718		81.91
	2021-02-27		645		0		5540718		81.91
	2021-02-28		620		0		5540718		81.91
	2021-03-01		392		8		5540718		81.91
	2021-03-02		581		5		5540718		81.91
	2021-03-03		797		4		5540718		81.91
	2021-03-04		758		5		5540718		81.91
	2021-03-05		704		3		5540718		81.91
	2021-03-06		648		0		5540718		81.91
	2021-03-07		511		0		5540718		81.91
	2021-03-08		459		7		5540718		81.91
	2021-03-09		588		2		5540718		81.91
	2021-03-10		779		0		5540718		81.91
	2021-03-11		720		0		5540718		81.91
	2021-03-12		706		10		5540718		81.91
	2021-03-13		691		0		5540718		81.91
	2021-03-14		863		0		5540718		81.91
	2021-03-15		465		14		5540718		81.91
	2021-03-16		517		1		5540718		81.91
	2021-03-17		842		3		5540718		81.91
	2021-03-18		804		1		5540718		81.91
	2021-03-19		770		0		5540718		81.91
	2021-03-20		856		0		5540718		81.91
	2021-03-21		520		0		5540718		81.91
